species,filename,mean_R,mean_G,mean_B,mean_brightness,contrast
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_101931.jpg,53.044094,44.43763,38.84377,46.37328,51.57361
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_101936.jpg,52.474598,46.72597,40.88307,47.778725,48.806377
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_101939.jpg,82.882095,81.0501,68.26883,80.140816,51.78726
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_101944.jpg,75.97128,80.99267,55.621517,76.59897,51.201237
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_101946.jpg,87.60845,92.034065,63.8579,87.49867,51.6742
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_101952.jpg,119.14967,122.28111,86.69882,117.28838,53.444252
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_101954.jpg,142.97195,142.98032,99.58989,138.03142,45.44232
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_101956.jpg,139.12029,139.72336,97.88716,134.77367,45.002483
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_101959.jpg,135.51178,136.38843,98.50208,131.8074,44.30475
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102000.jpg,136.4722,138.70715,101.96737,133.85068,44.67492
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102002.jpg,136.68759,139.19537,101.62887,134.16298,44.785595
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102004.jpg,137.39554,139.71397,102.367874,134.76337,45.206318
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102004_1.jpg,137.42325,139.8054,102.36728,134.8251,44.99511
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102047.jpg,143.59787,143.22752,110.644394,139.62383,46.43462
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102049.jpg,143.68005,142.93927,107.69165,139.14252,47.859272
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102053.jpg,127.688484,125.26674,98.32244,122.91919,42.633366
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102112.jpg,112.40879,118.410675,84.66127,112.76861,46.088135
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102116.jpg,128.15413,132.9441,97.13235,127.42952,48.663383
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102125.jpg,121.42045,125.80198,87.90433,120.17154,45.81
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102128.jpg,121.4126,126.62858,87.76921,120.63909,45.606895
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102149.jpg,145.76134,151.15822,109.342514,144.77754,41.545704
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102158.jpg,130.51433,129.91306,92.24151,125.7984,41.6949
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102205.jpg,103.30827,107.96105,74.69947,102.778175,42.52929
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102208.jpg,106.58621,111.18216,76.61469,105.86731,43.73668
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102220.jpg,117.96574,121.82268,85.19197,116.49354,48.507366
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102222.jpg,119.26264,123.951744,86.25445,118.25231,47.979435
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102223.jpg,120.56466,124.12001,87.578415,118.89127,49.173637
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102533.jpg,122.84004,120.08055,95.45087,118.09789,60.10298
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102547.jpg,113.29122,117.363365,88.0663,112.80598,58.052505
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102550.jpg,113.00558,116.050415,85.979195,111.71188,56.93416
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102553.jpg,106.63067,108.321815,80.981865,104.69947,58.068707
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102605.jpg,96.48987,101.157906,74.17639,96.68627,58.8752
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102608.jpg,101.61227,106.70113,78.379875,101.95103,60.847908
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102614.jpg,102.77249,105.382095,78.99679,101.59384,61.36176
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102616.jpg,109.68467,113.92137,86.31586,109.50753,62.724567
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102618.jpg,104.243225,107.8879,81.12909,103.74768,60.179077
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102622.jpg,112.681465,117.0339,88.172844,112.44242,63.549187
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102626.jpg,115.24471,120.03678,88.823105,115.04544,62.200024
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102627.jpg,110.54008,113.59621,84.878876,109.408676,59.25584
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102630.jpg,120.14058,123.4837,93.185875,119.0301,60.464325
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102632.jpg,120.40366,123.776855,94.08319,119.38325,61.421623
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102633.jpg,110.243546,111.78083,84.40099,108.19988,60.67097
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102635.jpg,103.615234,105.11924,79.424095,101.74032,59.054245
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102640.jpg,113.974335,117.56897,86.85445,112.992714,61.06714
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102642.jpg,128.96057,133.23929,100.29015,128.20377,61.10081
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102643.jpg,128.93127,132.67978,99.38489,127.76328,61.0442
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102658.jpg,105.21054,108.51248,78.07933,104.05577,59.546146
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102700.jpg,107.736946,110.518814,78.87764,106.07993,56.017815
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102702.jpg,110.653076,113.56997,82.20998,109.12276,56.752335
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102702_1.jpg,120.10564,123.65964,90.74056,118.84408,57.17414
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102707.jpg,115.3765,121.2178,81.0453,114.89153,59.94098
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102709.jpg,114.743034,122.01556,80.95762,115.16054,56.76853
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102722.jpg,123.63089,127.130646,86.86051,121.49335,55.071552
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102723.jpg,127.948074,130.1866,94.05861,125.39866,57.031727
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102725.jpg,132.98799,135.24596,92.164536,129.6596,57.35035
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102725_1.jpg,127.35452,134.67899,92.538734,127.68502,56.6934
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102726.jpg,127.260056,133.40904,91.359924,126.77697,57.095226
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102729.jpg,125.15129,132.6811,87.125435,125.23629,55.797356
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102730.jpg,125.257286,132.71329,87.04461,125.27782,55.703613
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102730_1.jpg,125.33605,132.89566,87.79569,125.493996,55.874046
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102730_2.jpg,125.74441,133.50471,89.68916,126.1896,57.119183
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102734.jpg,137.52585,143.78847,98.98114,136.8079,50.262634
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102735.jpg,139.21101,143.52939,105.14486,137.86226,46.549873
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102737.jpg,139.31877,143.90897,106.978676,138.3265,46.964653
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102757.jpg,110.00149,109.398674,82.32343,106.492386,50.918606
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102801.jpg,110.13432,110.801476,83.77319,107.52073,48.918457
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102937.jpg,123.71606,123.4073,89.14613,119.593834,49.223347
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_102950.jpg,127.86188,135.09511,88.89884,127.665886,45.716568
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_103336.jpg,94.15365,94.906,52.515945,89.848625,42.647343
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_103338.jpg,90.983955,95.35284,54.1297,89.34709,42.88747
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_110451.jpg,125.47407,120.37422,84.25011,117.780914,56.30143
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_112348.jpg,100.90689,103.421486,80.6458,100.073204,58.541676
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_112401.jpg,110.67331,111.55279,84.95322,108.257645,59.28976
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_112412.jpg,123.05644,120.02397,92.70356,117.81605,55.2632
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_112416.jpg,129.43478,127.67757,96.694115,124.670845,55.997112
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_112421.jpg,121.81654,115.28673,88.087944,114.138405,52.206818
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_112423.jpg,129.11452,122.26652,96.093666,121.330444,56.389313
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_172527.jpg,114.53706,118.86189,79.61291,113.09434,53.07006
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_172542.jpg,111.05267,112.959,83.002556,108.97401,57.688152
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_172546.jpg,117.84508,119.21858,90.779144,115.56586,58.153675
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_172549.jpg,125.68124,128.87085,95.00456,124.056366,55.369915
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_172553.jpg,120.65276,122.48712,88.51035,118.06526,53.77555
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_172601.jpg,126.362724,127.52057,91.096176,123.021904,49.184216
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_172604.jpg,126.738525,128.74188,89.00794,123.61297,50.16057
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_172703.jpg,139.54642,142.39575,101.19012,136.84631,61.577255
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_172705.jpg,140.23497,142.27771,102.32807,137.11253,61.334583
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_172709.jpg,136.65254,138.15775,99.46336,133.29642,62.007225
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_172723.jpg,134.67929,138.40878,102.03484,133.1471,57.25851
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_172727.jpg,146.05731,152.75076,106.20614,145.44313,54.6764
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_172754.jpg,137.78888,150.38817,98.28235,140.68091,55.103428
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_172756.jpg,133.6494,148.28235,96.7488,138.03244,54.12737
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_172759.jpg,129.70413,145.3465,93.06121,134.70871,54.392517
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_172801.jpg,133.02122,147.02643,93.96679,136.79004,54.564724
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_172803.jpg,132.82457,146.14482,93.73785,136.18755,54.901814
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_172810.jpg,129.36697,144.56934,93.40191,134.19089,54.684475
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_172827.jpg,122.26714,132.74232,94.01392,125.19516,47.617416
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_172829.jpg,126.18707,136.8296,97.90061,129.20956,48.87399
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_172831.jpg,124.30561,134.52539,96.70594,127.15822,48.875366
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_172835.jpg,123.105545,131.71254,97.62993,125.253654,49.394436
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_172946.jpg,123.24292,130.98557,87.355934,123.696846,48.605022
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_172948.jpg,123.766106,131.25433,87.82377,124.06424,48.541954
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_172951.jpg,111.613365,118.4002,75.02682,111.426285,40.13274
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_173002.jpg,100.12627,107.44468,64.8892,100.40523,46.85162
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_173011.jpg,106.36573,114.946,68.99894,107.14258,45.663616
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_173017.jpg,105.16383,113.81383,71.02147,106.3492,46.330456
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_173020.jpg,119.00241,125.425415,78.79327,118.188965,48.392544
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_173039.jpg,106.30538,105.20207,71.11556,101.64613,45.948654
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_173048.jpg,106.543175,104.91951,80.52375,102.623856,44.439335
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_173051.jpg,96.34432,98.00234,72.68111,94.61991,46.15165
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_173054.jpg,96.64767,98.71605,74.8937,95.38182,47.35506
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_173054_1.jpg,96.510124,98.88363,74.98136,95.448975,46.61822
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_173536.jpg,108.14834,100.73798,78.60169,100.43012,59.61183
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_175819.jpg,123.71586,127.91208,119.86609,125.74017,58.86759
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20200807_175824.jpg,85.65453,87.16619,88.31018,86.84461,55.300816
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20210725_122354.jpg,79.266266,84.94098,70.0815,81.550285,55.86303
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20210725_122359.jpg,72.15006,75.09507,64.947914,73.05773,48.893326
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20210725_122402.jpg,72.13294,73.998856,65.649475,72.48909,50.671192
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20210725_122402_1.jpg,71.75763,73.38754,65.76892,72.03163,50.74634
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20210725_122404.jpg,72.45727,74.236595,67.41288,72.926735,50.542534
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20210725_122404_1.jpg,72.86635,74.525185,67.92167,73.27633,50.847664
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20210725_122405.jpg,73.20582,74.671196,67.917145,73.46322,51.048523
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20210725_122407.jpg,73.591324,75.16085,68.191864,73.8972,51.815037
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20210725_122407_1.jpg,74.20295,76.775925,68.451706,75.057625,52.114388
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20210725_122409.jpg,69.15113,70.99406,62.341946,69.456604,48.733
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20210725_122410.jpg,70.02127,69.461655,61.63015,68.73621,48.474327
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20210725_122413.jpg,71.05548,69.26392,59.256744,68.65877,48.254143
PrastevnikKostivalovy,PrastevnikKostivalovy_Kolovraty_IMG_20210725_122413_1.jpg,71.14452,69.48973,59.135235,68.80416,47.241356
PrastevnikStarckovy,PrastevnikStarckovy_MlynSedlec_20170703_152326.jpg,136.57701,135.22385,74.524506,128.7087,30.651314
PrastevnikStarckovy,PrastevnikStarckovy_MlynSedlec_20170703_152415.jpg,134.69376,128.23567,88.014496,125.58123,39.236816
PrastevnikStarckovy,PrastevnikStarckovy_MlynSedlec_20170703_152418.jpg,132.94746,127.869225,88.68486,124.92077,37.70043
PrastevnikStarckovy,PrastevnikStarckovy_MlynSedlec_20170703_152420.jpg,131.86482,127.1138,87.0495,123.967064,36.854015
PrastevnikStarckovy,PrastevnikStarckovy_MlynSedlec_20170703_152422.jpg,133.13931,128.47025,88.47323,125.30668,36.874798
PrastevnikStarckovy,PrastevnikStarckovy_MlynSedlec_20170704_105702.jpg,155.44199,142.13258,76.18449,138.59402,31.246597
PrastevnikStarckovy,PrastevnikStarckovy_MlynSedlec_20170704_105716.jpg,184.34143,168.27359,92.93928,164.48973,47.07974
PrastevnikStarckovy,PrastevnikStarckovy_MlynSedlec_20170704_105744.jpg,170.30492,155.51353,81.7198,151.52379,40.940945
PrastevnikStarckovy,PrastevnikStarckovy_MlynSedlec_20170704_110336.jpg,168.99535,155.41054,87.98428,151.78578,43.278778
PrastevnikStarckovy,PrastevnikStarckovy_MlynSedlec_20170704_110345.jpg,159.6871,145.1361,79.02737,141.95045,44.876205
PrastevnikStarckovy,PrastevnikStarckovy_MlynSedlec_20170704_110348.jpg,171.20389,156.08386,84.52085,152.44637,43.53633
Soumracik,Soumracik_KlasterTepla_20180715_153621.jpg,107.71804,130.24197,57.845367,115.254105,32.319633
Soumracik,Soumracik_KlasterTepla_20180715_153624.jpg,110.92932,133.34985,61.711067,118.47937,31.966774
SoumracnikCareckovany,SoumracnikCareckovany_Kolovraty_IMG_20200705_115738.jpg,107.23584,125.92931,59.71076,112.790886,28.844023
SoumracnikCareckovany,SoumracnikCareckovany_Kolovraty_IMG_20200705_115742.jpg,102.431816,126.24356,57.45284,111.28178,30.480455
SoumracnikCareckovany,SoumracnikCareckovany_Kolovraty_IMG_20200705_115744.jpg,102.062195,125.62441,58.134502,110.88545,33.56473
SoumracnikCareckovany,SoumracnikCareckovany_Kolovraty_IMG_20200705_115745.jpg,105.78244,128.76048,62.670437,114.35577,33.59749
SoumracnikCareckovany,SoumracnikCareckovany_Kolovraty_IMG_20200705_115747.jpg,103.7408,120.25377,57.003445,108.10584,30.315367
SoumracnikCareckovany,SoumracnikCareckovany_Kolovraty_IMG_20200705_115754.jpg,105.91348,122.64339,54.008644,109.816895,28.716331
SoumracnikCareckovany,SoumracnikCareckovany_Kolovraty_IMG_20200705_115806.jpg,107.01507,129.58456,64.36749,115.40152,39.645466
SoumracnikCareckovany,SoumracnikCareckovany_Kolovraty_IMG_20210727_185228.jpg,132.9228,133.75133,107.52649,130.5141,76.378845
SoumracnikCareckovany,SoumracnikCareckovany_Kolovraty_IMG_20210727_185308.jpg,178.94911,168.44545,133.48672,167.60081,68.942986
SoumracnikCareckovany,SoumracnikCareckovany_Kolovraty_IMG_20210727_185312.jpg,167.88516,155.42993,113.76845,154.4047,58.985752
SoumracnikCareckovany,SoumracnikCareckovany_Kolovraty_IMG_20210727_185315.jpg,175.46278,162.70885,119.33076,161.5769,58.514977
SoumracnikCareckovany,SoumracnikCareckovany_Kolovraty_IMG_20210727_185315_1.jpg,169.23811,156.4376,115.61282,155.61087,59.040264
SoumracnikCareckovany,SoumracnikCareckovany_Kolovraty_IMG_20210727_185334.jpg,161.8661,152.56921,122.04608,151.86919,71.457344
SoumracnikCareckovany,SoumracnikCareckovany_Kolovraty_IMG_20210727_190157.jpg,87.85223,106.760605,130.07906,103.76521,59.5939
SoumracnikCareckovany,SoumracnikCareckovany_Kolovraty_IMG_20210727_190200.jpg,78.84624,95.54117,108.38251,92.01321,55.92415
SoumracnikCareckovany,SoumracnikCareckovany_Kolovraty_IMG_20210727_190202.jpg,93.55613,106.40453,118.13451,103.90019,59.637604
SoumracnikCareckovany,SoumracnikCareckovany_Kolovraty_IMG_20210727_190204.jpg,69.09324,83.136375,109.563126,81.95016,44.743443
SoumracnikCareckovany,SoumracnikCareckovany_Kolovraty_IMG_20220626_125124.jpg,67.084236,86.88762,34.77549,75.02555,48.114273
SoumracnikCareckovany,SoumracnikCareckovany_Kolovraty_IMG_20220626_125127.jpg,70.280876,87.27819,35.928932,76.34219,49.001495
SoumracnikCareckovany,SoumracnikCareckovany_Kolovraty_IMG_20220626_125130.jpg,77.29611,88.53407,41.664463,79.830734,51.194176
